  0.25    300  -15.0    0.0   1.69897   3.47712125471970 2.0  3.95424250943930
  1.52050  1.52116  1.52182  1.52247  1.52313  1.52378  1.52443  1.52508  1.52573  1.52637
  1.19788  1.19949  1.20107  1.20263  1.20416  1.20565  1.20710  1.20851  1.20987  1.21120
  1.21248  1.21372  1.21493  1.21610  1.21724  1.21835  1.21944  1.22050  1.22154  1.22256
  1.22356  1.22456  1.22554  1.22651  1.22748  1.22845  1.22941  1.23037  1.23133  1.23230
  1.23326  1.23423  1.23521  1.23619  1.23718  1.23818  1.23918  1.24018  1.24119  1.24221
  1.24322  1.24425  1.24527  1.24630  1.24729  1.24833  1.24937  1.25040  1.25144  1.25247
  1.25350  1.25452  1.25554  1.25656  1.25758  1.25860  1.25961  1.26062  1.26163  1.26264
  1.26365  1.26465  1.26565  1.26665  1.26765  1.26865  1.26965  1.27064  1.27164  1.27264
  1.27364  1.27464  1.27564  1.27675  1.27793  1.27938  1.28145  1.28492  1.29132  1.30349
  1.32575  1.36245  1.41253  1.46301  1.49616  1.51023  1.51505  1.51689  1.51788  1.51864
  1.51933  1.51999  1.52065  1.52131  1.52196  1.52262  1.52327  1.52392  1.52457  1.52522
  1.19658  1.19819  1.19978  1.20135  1.20288  1.20437  1.20582  1.20723  1.20860  1.20992
  1.21121  1.21246  1.21366  1.21484  1.21598  1.21709  1.21818  1.21924  1.22028  1.22131
  1.22232  1.22331  1.22430  1.22527  1.22625  1.22721  1.22818  1.22914  1.23011  1.23107
  1.23205  1.23302  1.23400  1.23499  1.23598  1.23698  1.23798  1.23899  1.24000  1.24102
  1.24204  1.24307  1.24410  1.24513  1.24612  1.24717  1.24821  1.24925  1.25028  1.25132
  1.25235  1.25338  1.25440  1.25542  1.25645  1.25747  1.25848  1.25950  1.26051  1.26152
  1.26253  1.26353  1.26454  1.26554  1.26654  1.26754  1.26855  1.26955  1.27055  1.27155
  1.27255  1.27355  1.27456  1.27567  1.27686  1.27832  1.28041  1.28391  1.29037  1.30261
  1.32496  1.36167  1.41164  1.46192  1.49495  1.50902  1.51385  1.51570  1.51670  1.51746
  1.51815  1.51882  1.51948  1.52014  1.52080  1.52145  1.52211  1.52276  1.52341  1.52406
  1.19528  1.19689  1.19849  1.20006  1.20159  1.20308  1.20454  1.20595  1.20732  1.20865
  1.20994  1.21118  1.21240  1.21357  1.21472  1.21583  1.21692  1.21798  1.21903  1.22005
  1.22106  1.22206  1.22305  1.22403  1.22500  1.22597  1.22694  1.22791  1.22888  1.22985
  1.23082  1.23180  1.23279  1.23378  1.23477  1.23577  1.23678  1.23779  1.23881  1.23983
  1.24086  1.24189  1.24292  1.24391  1.24495  1.24600  1.24704  1.24809  1.24912  1.25016
  1.25120  1.25223  1.25326  1.25428  1.25531  1.25633  1.25735  1.25837  1.25938  1.26039
  1.26141  1.26242  1.26342  1.26443  1.26543  1.26644  1.26744  1.26844  1.26945  1.27045
  1.27146  1.27246  1.27347  1.27459  1.27579  1.27726  1.27937  1.28291  1.28941  1.30173
  1.32415  1.36087  1.41073  1.46081  1.49373  1.50780  1.51265  1.51451  1.51551  1.51628
  1.51697  1.51764  1.51831  1.51897  1.51963  1.52028  1.52094  1.52160  1.52225  1.52290
  1.19397  1.19559  1.19719  1.19876  1.20030  1.20179  1.20325  1.20467  1.20604  1.20737
  1.20866  1.20991  1.21112  1.21230  1.21345  1.21456  1.21565  1.21672  1.21777  1.21880
  1.21981  1.22081  1.22180  1.22278  1.22376  1.22473  1.22571  1.22668  1.22765  1.22862
  1.22960  1.23058  1.23157  1.23256  1.23356  1.23457  1.23558  1.23659  1.23762  1.23864
  1.23967  1.24070  1.24174  1.24273  1.24378  1.24483  1.24588  1.24692  1.24796  1.24900
  1.25004  1.25108  1.25211  1.25314  1.25416  1.25519  1.25621  1.25723  1.25825  1.25927
  1.26028  1.26129  1.26230  1.26331  1.26432  1.26533  1.26634  1.26734  1.26835  1.26936
  1.27036  1.27137  1.27238  1.27351  1.27471  1.27620  1.27833  1.28190  1.28846  1.30085
  1.32333  1.36006  1.40980  1.45969  1.49250  1.50657  1.51144  1.51331  1.51433  1.51510
  1.51579  1.51646  1.51713  1.51779  1.51845  1.51911  1.51977  1.52043  1.52109  1.52174
  1.19266  1.19428  1.19589  1.19746  1.19900  1.20050  1.20196  1.20338  1.20475  1.20609
  1.20738  1.20863  1.20985  1.21103  1.21217  1.21329  1.21439  1.21546  1.21650  1.21754
  1.21855  1.21955  1.22055  1.22153  1.22251  1.22349  1.22446  1.22544  1.22641  1.22739
  1.22837  1.22936  1.23035  1.23135  1.23235  1.23336  1.23437  1.23539  1.23642  1.23745
  1.23848  1.23952  1.24055  1.24155  1.24260  1.24366  1.24471  1.24576  1.24680  1.24784
  1.24888  1.24992  1.25096  1.25199  1.25302  1.25405  1.25507  1.25610  1.25712  1.25814
  1.25915  1.26017  1.26118  1.26220  1.26321  1.26422  1.26523  1.26624  1.26725  1.26826
  1.26927  1.27028  1.27129  1.27243  1.27364  1.27513  1.27729  1.28088  1.28750  1.29996
  1.32251  1.35924  1.40885  1.45855  1.49127  1.50534  1.51023  1.51212  1.51314  1.51391
  1.51461  1.51528  1.51595  1.51661  1.51728  1.51794  1.51860  1.51926  1.51992  1.52058
  1.19134  1.19297  1.19458  1.19616  1.19770  1.19921  1.20067  1.20209  1.20347  1.20480
  1.20609  1.20735  1.20856  1.20975  1.21090  1.21202  1.21311  1.21419  1.21524  1.21627
  1.21729  1.21830  1.21929  1.22028  1.22126  1.22224  1.22322  1.22420  1.22518  1.22616
  1.22714  1.22813  1.22913  1.23013  1.23113  1.23215  1.23316  1.23419  1.23522  1.23625
  1.23729  1.23832  1.23937  1.24037  1.24142  1.24248  1.24353  1.24459  1.24563  1.24668
  1.24772  1.24876  1.24980  1.25084  1.25187  1.25290  1.25393  1.25496  1.25598  1.25700
  1.25802  1.25904  1.26006  1.26108  1.26209  1.26310  1.26411  1.26513  1.26614  1.26715
  1.26817  1.26918  1.27020  1.27134  1.27256  1.27407  1.27624  1.27987  1.28654  1.29906
  1.32168  1.35840  1.40788  1.45740  1.49002  1.50410  1.50902  1.51092  1.51194  1.51272
  1.51342  1.51410  1.51477  1.51543  1.51610  1.51676  1.51742  1.51809  1.51875  1.51941
  1.19002  1.19166  1.19327  1.19485  1.19640  1.19791  1.19937  1.20079  1.20217  1.20351
  1.20481  1.20606  1.20728  1.20846  1.20962  1.21074  1.21184  1.21291  1.21397  1.21500
  1.21602  1.21703  1.21803  1.21902  1.22001  1.22099  1.22197  1.22295  1.22393  1.22492
  1.22591  1.22690  1.22790  1.22890  1.22991  1.23093  1.23195  1.23298  1.23401  1.23505
  1.23609  1.23713  1.23818  1.23918  1.24024  1.24130  1.24236  1.24341  1.24446  1.24551
  1.24656  1.24760  1.24864  1.24968  1.25072  1.25175  1.25279  1.25382  1.25484  1.25587
  1.25689  1.25791  1.25893  1.25995  1.26097  1.26198  1.26300  1.26402  1.26503  1.26605
  1.26707  1.26808  1.26915  1.27025  1.27148  1.27300  1.27519  1.27885  1.28557  1.29816
  1.32083  1.35755  1.40690  1.45623  1.48877  1.50286  1.50780  1.50971  1.51074  1.51152
  1.51223  1.51291  1.51358  1.51425  1.51492  1.51558  1.51625  1.51691  1.51757  1.51823
  1.18870  1.19034  1.19196  1.19354  1.19509  1.19660  1.19807  1.19949  1.20088  1.20222
  1.20351  1.20477  1.20599  1.20718  1.20833  1.20946  1.21056  1.21163  1.21269  1.21373
  1.21475  1.21576  1.21677  1.21776  1.21875  1.21974  1.22072  1.22170  1.22269  1.22368
  1.22467  1.22567  1.22667  1.22768  1.22869  1.22971  1.23074  1.23177  1.23280  1.23384
  1.23489  1.23593  1.23698  1.23799  1.23906  1.24012  1.24118  1.24224  1.24329  1.24434
  1.24539  1.24644  1.24748  1.24853  1.24957  1.25060  1.25164  1.25267  1.25370  1.25473
  1.25576  1.25678  1.25780  1.25882  1.25984  1.26086  1.26188  1.26290  1.26392  1.26494
  1.26596  1.26698  1.26805  1.26916  1.27039  1.27192  1.27413  1.27783  1.28460  1.29726
  1.31998  1.35668  1.40590  1.45504  1.48750  1.50161  1.50658  1.50850  1.50954  1.51033
  1.51103  1.51172  1.51239  1.51306  1.51373  1.51440  1.51506  1.51573  1.51639  1.51706
  1.18737  1.18902  1.19064  1.19223  1.19378  1.19529  1.19676  1.19819  1.19958  1.20092
  1.20222  1.20348  1.20470  1.20589  1.20704  1.20817  1.20927  1.21035  1.21141  1.21245
  1.21348  1.21449  1.21550  1.21650  1.21749  1.21848  1.21946  1.22045  1.22144  1.22243
  1.22343  1.22443  1.22543  1.22645  1.22746  1.22849  1.22952  1.23055  1.23159  1.23263
  1.23368  1.23473  1.23579  1.23680  1.23787  1.23893  1.24000  1.24106  1.24211  1.24317
  1.24422  1.24527  1.24632  1.24737  1.24841  1.24945  1.25049  1.25152  1.25256  1.25359
  1.25462  1.25564  1.25667  1.25769  1.25872  1.25974  1.26076  1.26178  1.26281  1.26383
  1.26485  1.26588  1.26695  1.26806  1.26930  1.27085  1.27308  1.27681  1.28362  1.29634
  1.31911  1.35579  1.40488  1.45384  1.48623  1.50035  1.50535  1.50729  1.50834  1.50913
  1.50984  1.51052  1.51120  1.51187  1.51254  1.51321  1.51388  1.51455  1.51521  1.51588
  1.18604  1.18769  1.18932  1.19091  1.19246  1.19398  1.19545  1.19688  1.19827  1.19961
  1.20092  1.20218  1.20340  1.20459  1.20575  1.20688  1.20799  1.20907  1.21013  1.21117
  1.21220  1.21322  1.21423  1.21523  1.21622  1.21721  1.21820  1.21920  1.22019  1.22118
  1.22218  1.22319  1.22420  1.22521  1.22623  1.22726  1.22829  1.22933  1.23038  1.23142
  1.23247  1.23353  1.23459  1.23560  1.23667  1.23774  1.23881  1.23987  1.24093  1.24199
  1.24305  1.24410  1.24515  1.24620  1.24725  1.24829  1.24933  1.25037  1.25141  1.25244
  1.25347  1.25451  1.25553  1.25656  1.25759  1.25861  1.25964  1.26066  1.26169  1.26272
  1.26374  1.26477  1.26585  1.26697  1.26821  1.26977  1.27202  1.27578  1.28264  1.29542
  1.31824  1.35490  1.40385  1.45263  1.48494  1.49909  1.50412  1.50608  1.50713  1.50792
  1.50864  1.50932  1.51000  1.51068  1.51135  1.51202  1.51269  1.51336  1.51403  1.51470
  1.18470  1.18636  1.18799  1.18958  1.19114  1.19266  1.19414  1.19557  1.19696  1.19831
  1.19961  1.20088  1.20210  1.20330  1.20446  1.20559  1.20670  1.20778  1.20884  1.20989
  1.21092  1.21194  1.21295  1.21395  1.21495  1.21595  1.21694  1.21794  1.21893  1.21993
  1.22093  1.22194  1.22296  1.22398  1.22500  1.22603  1.22707  1.22811  1.22916  1.23021
  1.23126  1.23232  1.23338  1.23440  1.23548  1.23655  1.23762  1.23869  1.23975  1.24081
  1.24187  1.24293  1.24398  1.24503  1.24608  1.24713  1.24817  1.24922  1.25026  1.25129
  1.25233  1.25336  1.25440  1.25543  1.25646  1.25748  1.25851  1.25954  1.26057  1.26160
  1.26263  1.26366  1.26475  1.26587  1.26712  1.26869  1.27096  1.27475  1.28166  1.29450
  1.31736  1.35399  1.40280  1.45140  1.48365  1.49783  1.50288  1.50486  1.50592  1.50672
  1.50743  1.50812  1.50880  1.50948  1.51015  1.51083  1.51150  1.51217  1.51284  1.51351
  1.18336  1.18502  1.18666  1.18826  1.18982  1.19134  1.19282  1.19426  1.19565  1.19700
  1.19830  1.19957  1.20080  1.20199  1.20316  1.20429  1.20540  1.20649  1.20755  1.20860
  1.20964  1.21066  1.21167  1.21268  1.21368  1.21468  1.21568  1.21667  1.21767  1.21868
  1.21968  1.22069  1.22171  1.22273  1.22376  1.22480  1.22584  1.22689  1.22794  1.22899
  1.23005  1.23111  1.23217  1.23320  1.23428  1.23535  1.23643  1.23750  1.23857  1.23963
  1.24069  1.24175  1.24281  1.24386  1.24492  1.24597  1.24701  1.24806  1.24910  1.25014
  1.25118  1.25222  1.25325  1.25429  1.25532  1.25635  1.25738  1.25842  1.25945  1.26048
  1.26151  1.26255  1.26364  1.26476  1.26603  1.26761  1.26989  1.27372  1.28067  1.29357
  1.31646  1.35306  1.40173  1.45015  1.48234  1.49656  1.50164  1.50363  1.50470  1.50550
  1.50622  1.50692  1.50760  1.50828  1.50896  1.50963  1.51031  1.51098  1.51165  1.51232
  1.18202  1.18369  1.18532  1.18693  1.18849  1.19002  1.19150  1.19294  1.19433  1.19568
  1.19699  1.19826  1.19949  1.20069  1.20185  1.20299  1.20410  1.20519  1.20626  1.20731
  1.20835  1.20937  1.21039  1.21140  1.21240  1.21340  1.21441  1.21541  1.21641  1.21742
  1.21843  1.21944  1.22046  1.22149  1.22252  1.22356  1.22461  1.22566  1.22671  1.22777
  1.22883  1.22990  1.23096  1.23199  1.23308  1.23416  1.23523  1.23630  1.23738  1.23844
  1.23951  1.24057  1.24163  1.24269  1.24375  1.24480  1.24585  1.24690  1.24795  1.24899
  1.25003  1.25107  1.25211  1.25315  1.25418  1.25522  1.25625  1.25729  1.25832  1.25936
  1.26039  1.26143  1.26253  1.26366  1.26493  1.26652  1.26883  1.27268  1.27968  1.29263
  1.31556  1.35212  1.40064  1.44890  1.48103  1.49528  1.50040  1.50241  1.50349  1.50429
  1.50501  1.50571  1.50639  1.50707  1.50775  1.50843  1.50911  1.50978  1.51046  1.51113
  1.18067  1.18234  1.18398  1.18559  1.18716  1.18869  1.19017  1.19161  1.19301  1.19436
  1.19567  1.19694  1.19818  1.19938  1.20054  1.20168  1.20280  1.20389  1.20496  1.20601
  1.20705  1.20808  1.20910  1.21011  1.21112  1.21213  1.21313  1.21414  1.21514  1.21615
  1.21717  1.21819  1.21921  1.22024  1.22128  1.22232  1.22337  1.22442  1.22548  1.22654
  1.22761  1.22868  1.22975  1.23079  1.23187  1.23295  1.23403  1.23511  1.23618  1.23725
  1.23832  1.23939  1.24045  1.24152  1.24257  1.24363  1.24468  1.24574  1.24678  1.24783
  1.24888  1.24992  1.25096  1.25200  1.25304  1.25408  1.25512  1.25616  1.25719  1.25823
  1.25927  1.26032  1.26141  1.26255  1.26383  1.26543  1.26776  1.27164  1.27869  1.29169
  1.31465  1.35116  1.39953  1.44762  1.47971  1.49399  1.49915  1.50118  1.50226  1.50307
  1.50380  1.50449  1.50518  1.50587  1.50655  1.50723  1.50791  1.50858  1.50926  1.50994
  1.17932  1.18099  1.18264  1.18425  1.18582  1.18736  1.18884  1.19029  1.19168  1.19304
  1.19435  1.19562  1.19686  1.19806  1.19923  1.20037  1.20149  1.20258  1.20366  1.20471
  1.20576  1.20679  1.20781  1.20883  1.20984  1.21085  1.21185  1.21286  1.21387  1.21489
  1.21590  1.21693  1.21796  1.21899  1.22003  1.22108  1.22213  1.22319  1.22425  1.22532
  1.22639  1.22746  1.22853  1.22957  1.23066  1.23175  1.23283  1.23391  1.23499  1.23606
  1.23713  1.23820  1.23927  1.24034  1.24140  1.24246  1.24351  1.24457  1.24562  1.24667
  1.24772  1.24877  1.24981  1.25085  1.25190  1.25294  1.25398  1.25502  1.25606  1.25710
  1.25815  1.25919  1.26030  1.26144  1.26273  1.26434  1.26669  1.27060  1.27769  1.29074
  1.31372  1.35019  1.39841  1.44633  1.47838  1.49270  1.49790  1.49994  1.50104  1.50185
  1.50258  1.50328  1.50397  1.50466  1.50534  1.50602  1.50670  1.50738  1.50806  1.50874
  1.17796  1.17964  1.18129  1.18291  1.18448  1.18602  1.18751  1.18895  1.19035  1.19171
  1.19303  1.19430  1.19554  1.19674  1.19792  1.19906  1.20018  1.20127  1.20235  1.20341
  1.20446  1.20549  1.20652  1.20754  1.20855  1.20956  1.21057  1.21158  1.21260  1.21362
  1.21464  1.21566  1.21670  1.21774  1.21878  1.21983  1.22089  1.22195  1.22301  1.22409
  1.22516  1.22624  1.22731  1.22836  1.22945  1.23054  1.23162  1.23271  1.23379  1.23487
  1.23594  1.23702  1.23809  1.23915  1.24022  1.24128  1.24234  1.24340  1.24445  1.24551
  1.24656  1.24761  1.24866  1.24970  1.25075  1.25179  1.25284  1.25388  1.25493  1.25597
  1.25702  1.25807  1.25918  1.26033  1.26162  1.26325  1.26561  1.26956  1.27669  1.28978
  1.31279  1.34920  1.39727  1.44503  1.47703  1.49141  1.49664  1.49870  1.49981  1.50063
  1.50136  1.50206  1.50275  1.50344  1.50413  1.50481  1.50549  1.50618  1.50686  1.50754
  1.17660  1.17829  1.17994  1.18156  1.18314  1.18468  1.18617  1.18762  1.18902  1.19038
  1.19170  1.19297  1.19422  1.19542  1.19660  1.19774  1.19886  1.19996  1.20104  1.20210
  1.20315  1.20419  1.20522  1.20624  1.20726  1.20827  1.20929  1.21030  1.21132  1.21234
  1.21337  1.21440  1.21544  1.21648  1.21753  1.21858  1.21964  1.22071  1.22178  1.22285
  1.22393  1.22501  1.22609  1.22714  1.22823  1.22932  1.23041  1.23150  1.23259  1.23367
  1.23475  1.23582  1.23690  1.23797  1.23904  1.24010  1.24117  1.24223  1.24329  1.24434
  1.24540  1.24645  1.24750  1.24855  1.24960  1.25065  1.25169  1.25274  1.25379  1.25484
  1.25589  1.25694  1.25806  1.25921  1.26051  1.26215  1.26453  1.26851  1.27568  1.28882
  1.31185  1.34820  1.39612  1.44371  1.47568  1.49010  1.49538  1.49746  1.49858  1.49940
  1.50013  1.50084  1.50153  1.50222  1.50291  1.50360  1.50428  1.50497  1.50565  1.50633
  1.17524  1.17692  1.17858  1.18021  1.18179  1.18333  1.18483  1.18628  1.18768  1.18904
  1.19036  1.19164  1.19289  1.19409  1.19527  1.19642  1.19754  1.19865  1.19973  1.20079
  1.20184  1.20288  1.20392  1.20494  1.20596  1.20698  1.20800  1.20902  1.21004  1.21106
  1.21209  1.21313  1.21417  1.21522  1.21627  1.21733  1.21839  1.21946  1.22053  1.22161
  1.22269  1.22378  1.22481  1.22591  1.22701  1.22811  1.22920  1.23029  1.23138  1.23247
  1.23355  1.23463  1.23570  1.23678  1.23785  1.23892  1.23999  1.24105  1.24211  1.24317
  1.24423  1.24529  1.24634  1.24739  1.24845  1.24950  1.25055  1.25160  1.25265  1.25370
  1.25476  1.25581  1.25693  1.25809  1.25940  1.26105  1.26345  1.26746  1.27467  1.28785
  1.31089  1.34719  1.39494  1.44238  1.47432  1.48879  1.49411  1.49622  1.49734  1.49817
  1.49891  1.49961  1.50031  1.50100  1.50169  1.50238  1.50307  1.50375  1.50444  1.50513
  1.17387  1.17556  1.17722  1.17885  1.18044  1.18198  1.18348  1.18493  1.18634  1.18770
  1.18903  1.19031  1.19155  1.19276  1.19394  1.19509  1.19622  1.19732  1.19841  1.19948
